nu, theta0, theta1, theta2, theta3, theta4, theta5, theta6, theta7, theta8, theta9, theta10, theta11, theta12, theta13, theta14, theta15, theta16, theta17, theta18, theta19, theta20, theta21, theta22, theta23, theta24, theta25, theta26, theta27, theta28, theta29, theta30, theta31, theta32, theta33, theta34, theta35, theta36, theta37, theta38, theta39, theta40, theta41, theta42, theta43, theta44, theta45, theta46, theta47, theta48, theta49, theta50, theta51, theta52, theta53, theta54, theta55, theta56, theta57, theta58, theta59, theta60, theta61, theta62, theta63, theta64, theta65, theta66, theta67, theta68, theta69, theta70, theta71, theta72, theta73, theta74, theta75, theta76, theta77, theta78, theta79, theta80, theta81, theta82, theta83, theta84, theta85, theta86, theta87, theta88, theta89, theta90, theta91, theta92, theta93, theta94, theta95, theta96, theta97, theta98, theta99
1,1.20399,1.17656,1.44365,1.25229,1.40162,1.46236,1.42168,1.43968,1.59809,1.53268,1.85519,1.73602,1.86487,2.00163,2.01165,2.04907,2.10510,2.01178,2.25964,2.36499,2.40773,2.44337,2.67637,2.45828,2.43965,2.58579,2.64100,2.85945,2.89925,2.88280,2.86281,2.85290,3.15575,3.06797,3.15847,3.16697,3.31087,3.44002,3.32755,3.40548,3.36762,3.77513,3.73641,3.84863,4.01400,3.88136,4.02606,3.94417,4.00450,4.21550,4.20449,4.20307,4.20504,4.45339,4.51495,4.44024,4.59286,4.63909,4.80635,4.42588,4.83082,4.75862,4.89767,4.97442,4.96351,4.95578,5.15607,5.29218,5.44866,5.32127,5.48834,5.57218,5.34506,5.49131,5.78899,5.70410,5.82325,5.81078,6.00000,6.04792,6.10921,6.13491,6.42245,6.18822,6.47838,6.48404,6.71868,6.57889,6.51161,6.83793,6.93714,6.93172,6.87365,6.92677,6.87298,7.14590,7.23486,7.24641,7.28297,7.24187
1,1.26017,1.31030,1.40703,1.27696,1.35462,1.54441,1.46433,1.73149,1.54534,1.69776,1.82130,1.87971,1.82948,1.96567,2.06067,2.26599,2.10286,2.02380,2.27314,2.36692,2.35402,2.52674,2.52582,2.57743,2.57171,2.74225,2.67677,2.69937,2.73494,2.63652,2.90485,3.03787,3.09614,3.24772,3.05472,3.33135,3.28958,3.48234,3.40616,3.34522,3.40287,3.70061,3.78940,3.51000,3.76066,3.89728,3.86388,3.92070,4.06229,3.93482,4.24041,4.22094,4.21529,4.24744,4.41425,4.49436,4.54781,4.71646,4.69451,4.75547,4.78287,4.79489,4.82438,5.10919,5.04204,5.10311,5.17408,5.29086,5.43077,5.29051,5.50411,5.79561,5.53581,5.68341,5.67643,5.90096,5.75168,6.01946,5.75258,6.08401,6.31605,6.35084,6.32848,6.22788,6.23139,6.36735,6.59472,6.68060,6.66364,6.79061,6.65107,7.03991,6.87441,6.79150,7.00122,7.23560,7.22940,7.08098,7.13259,7.47547
1,1.36090,1.29735,1.30464,1.34674,1.38091,1.60440,1.46862,1.72777,1.81582,1.72869,1.90704,1.91673,1.85222,2.03193,2.11436,2.08332,2.22578,2.24717,2.28571,2.22821,2.55890,2.58441,2.52098,2.55986,2.66682,2.61940,2.90831,2.80214,2.90525,3.19282,3.05676,3.12992,3.36697,3.30800,3.17996,3.47073,3.66191,3.48488,3.58865,3.52832,3.60954,3.90249,4.04533,3.72367,4.14098,4.17196,4.21537,4.38895,4.53891,4.43112,4.39719,4.34149,4.52273,4.60358,4.64095,4.78541,4.69522,4.76052,4.83959,5.09216,5.13118,5.10294,4.99257,5.25418,5.24935,5.33211,5.21290,5.49826,5.39672,5.50998,5.66677,5.77831,5.58773,5.97185,5.72601,5.99189,5.91947,6.05840,5.96243,6.12103,6.07164,6.24279,6.20596,6.25941,6.48784,6.42616,6.58984,6.66316,6.61844,6.66991,6.73866,6.83265,7.03530,6.90584,7.06082,7.11715,7.15639,7.08923,7.19980,7.32650
1,1.28842,1.06513,1.28316,1.38921,1.43742,1.48031,1.56159,1.60286,1.69793,1.74522,1.83870,1.76122,1.93940,2.09895,2.05732,2.17817,2.21453,2.31361,2.38060,2.28770,2.47832,2.40096,2.53112,2.54232,2.65047,2.77726,2.79962,2.82822,2.97470,3.07147,3.26297,3.19584,3.25752,3.19901,3.36952,3.39319,3.41573,3.61838,3.70486,3.57447,3.70783,3.67564,3.87233,3.44424,3.88885,4.10744,4.08265,4.22001,4.08722,4.38325,4.31130,4.37397,4.40242,4.68406,4.55704,4.69794,4.72886,4.76633,4.63495,4.75207,4.88570,5.07582,5.02454,5.16106,5.36458,5.32092,5.34431,5.44781,5.30130,5.64621,5.54190,5.67223,5.55432,5.81047,5.88307,5.69174,6.01900,6.13271,6.26678,6.01425,6.28337,6.24327,6.33037,6.29094,6.44996,6.40851,6.55287,6.63536,6.63514,6.68490,6.85828,6.87188,6.95747,6.85207,6.94353,7.19533,7.21846,7.32947,7.28763,7.46906
1,1.15357,1.29041,1.37322,1.42261,1.38196,1.46103,1.60264,1.86851,1.57069,1.60012,1.86934,1.88669,2.04164,2.00915,1.86138,2.14495,2.11853,2.07597,2.23811,2.43385,2.44147,2.45889,2.63409,2.63851,2.73807,2.51066,2.80806,2.59340,2.90351,2.94564,3.01251,2.99118,3.01574,3.12353,3.18134,3.29252,3.34327,3.52213,3.57447,3.55066,3.65863,3.78952,3.71023,3.73302,3.82497,3.67592,3.79998,4.06011,3.98901,4.08742,4.38746,4.42975,4.58943,4.15856,4.33502,4.31244,4.54892,4.68989,4.53243,4.79889,4.78636,4.96504,4.84955,5.06827,5.08386,5.08637,5.21198,5.25021,5.30970,5.47525,5.74479,5.59852,5.54049,5.68282,5.74031,5.78260,5.92798,6.07605,6.03413,5.98048,5.99995,6.23236,6.25415,6.41363,6.22003,6.43019,6.60942,6.71149,6.76613,6.53813,6.80748,6.80583,6.96308,6.98466,7.09907,7.17559,7.35485,7.34060,7.26301,7.55816
1,1.23699,1.22706,1.42540,1.30260,1.55678,1.47524,1.47497,1.69406,1.90827,1.81876,1.76068,1.88813,1.96763,1.89855,2.10226,2.10576,2.28728,2.06509,2.19631,2.62395,2.29520,2.47833,2.52846,2.26734,2.61047,2.77266,2.60685,2.93773,2.71209,2.83193,2.74932,3.18268,3.08746,3.16913,3.10853,3.11526,3.33661,3.28562,3.40672,3.44240,3.63115,3.46412,3.81578,3.76254,3.91500,3.89949,3.85420,3.87308,3.83257,4.06537,4.33593,4.19394,4.32671,4.34557,4.46059,4.50479,4.52772,4.73743,4.73262,4.69286,4.91877,4.81830,4.99898,4.90113,5.20748,5.20598,5.31518,5.13520,5.23415,5.58424,5.44230,5.41255,5.63333,5.80473,5.66183,5.77593,5.94815,5.91337,5.93355,6.26591,6.14500,6.18064,6.11616,6.29024,6.36858,6.64495,6.58512,6.60129,6.72606,6.64914,6.74353,6.94429,7.02000,6.97925,6.95727,7.21541,7.10771,7.24344,7.29559,7.35019
1,1.34184,1.38125,1.18409,1.38106,1.62506,1.59780,1.71596,1.74978,1.59975,1.68372,1.85277,1.78834,1.85506,1.97878,2.26806,2.16996,2.19451,2.15738,2.27340,2.29479,2.59747,2.49089,2.58606,2.76053,2.58845,2.60254,2.69574,2.76206,2.92245,2.95148,3.13795,3.40377,3.29805,3.20336,3.29966,3.40135,3.31378,3.39394,3.88974,3.57354,3.79070,3.88757,3.80369,3.96659,3.78803,4.03745,3.99002,4.04671,4.14533,4.03568,4.34459,4.44450,4.46454,4.57244,4.82825,4.46314,4.60272,4.79469,4.77318,4.80548,4.93394,4.95753,5.21156,5.09393,5.27053,5.22214,5.34158,5.43985,5.34525,5.47628,5.62342,5.58244,5.73836,5.70013,5.69169,5.78746,6.02386,6.09693,6.00748,6.17785,6.16867,6.46781,6.52418,6.44049,6.61970,6.49820,6.52736,6.71318,6.80253,6.74287,6.91004,6.86957,6.87274,7.14589,7.25080,7.22806,7.21182,7.38559,7.33293,7.32918
1,1.38555,1.22094,1.23393,1.36372,1.44259,1.57377,1.48756,1.76399,1.83565,1.67457,1.69403,1.87271,1.84799,1.94782,2.09103,2.07050,2.25220,2.31232,2.38451,2.47117,2.48727,2.77040,2.58983,2.79156,2.88078,2.84263,2.86898,2.71764,2.93342,3.02135,3.23232,3.23855,3.44604,3.33400,3.57237,3.72184,3.57745,3.64749,3.81218,3.83536,3.99090,3.78323,3.92661,4.01655,4.16129,4.23765,4.24823,4.52163,4.26781,4.42056,4.46639,4.68348,4.68248,4.77268,4.75217,4.81508,4.84082,4.97470,5.05206,5.02480,5.10977,5.23088,5.18364,5.46388,5.37069,5.49295,5.58222,5.46217,5.62931,5.80294,5.65358,5.70603,5.75083,5.95027,6.14996,5.77807,5.80094,6.11676,6.13843,6.15256,6.07958,6.53466,6.34351,6.49705,6.57434,6.54187,6.56528,6.74570,6.84051,6.85297,6.86960,6.97820,6.89484,7.01758,7.06452,7.29364,7.37258,7.22911,7.14665,7.61038
1,1.19510,1.18270,1.46928,1.42861,1.40211,1.52198,1.49772,1.67290,1.62603,1.84500,1.76490,1.98409,1.98426,2.05703,2.11672,2.20188,2.26958,2.23000,2.06790,2.27634,2.54767,2.46435,2.55430,2.73966,2.71566,2.74455,2.88012,2.78435,2.95603,2.87684,3.26670,3.05486,3.10383,3.38803,3.20500,3.22676,3.55068,3.47607,3.61674,3.63508,3.63334,3.87524,3.68532,3.85353,3.83918,4.01788,4.15701,4.14052,4.19534,4.17620,4.08549,4.22855,4.47131,4.41184,4.58409,4.66115,4.77386,4.71238,4.68463,4.83619,4.91298,5.05858,5.10861,5.15202,5.15486,5.14125,5.24434,5.47251,5.38536,5.61370,5.57504,5.63371,5.76183,5.82751,5.75778,5.84625,5.85393,6.12510,6.10261,6.22162,6.20236,6.17440,6.41226,6.41541,6.53124,6.56865,6.60210,6.81275,6.70715,6.76488,6.89894,6.90641,7.04190,6.98237,7.12534,7.22590,7.31704,7.14901,7.48190,7.39270
1,1.33059,1.30900,1.61161,1.48837,1.43521,1.70436,1.51446,1.52194,1.81203,1.73678,1.76843,2.01717,2.22296,2.04002,2.17287,2.12538,2.19450,2.12829,2.11682,2.63710,2.47251,2.67410,2.48972,2.85177,2.81506,2.99852,3.17653,2.97033,3.15298,3.07707,3.21827,3.11929,3.23167,3.63033,3.52968,3.42333,3.49891,3.62226,3.75386,3.73428,3.85528,3.90765,3.89815,3.94355,4.13006,4.16588,4.43437,4.29003,4.43212,4.62465,4.50219,4.74582,4.54329,4.60560,4.57533,4.72682,4.73622,4.89822,4.93607,5.07149,5.24609,5.22234,5.29002,5.49726,5.37723,5.23993,5.56287,5.52201,5.49815,5.63416,5.82072,5.83671,5.79544,5.93368,5.78889,6.02796,6.00905,6.39822,6.20740,6.22884,6.23942,6.23674,6.56119,6.41704,6.60816,6.70276,6.71338,6.76499,6.84825,6.94419,7.11051,6.84314,6.98960,7.01527,7.14694,7.36077,7.32870,7.31381,7.28294,7.39842
1,1.29892,1.29490,1.49910,1.57571,1.42942,1.44776,1.89185,1.83534,1.50277,1.54628,2.08294,1.92317,2.25360,1.95054,2.18175,2.00982,2.38070,2.29330,2.45323,2.44775,2.42621,2.51524,2.61932,2.64017,2.58164,2.78131,2.78391,2.96883,2.99267,2.97337,3.04366,3.39090,3.36935,3.33050,3.06684,3.37175,3.36606,3.45124,3.51645,3.60969,3.85060,3.69103,3.74430,3.85333,3.72462,4.05636,4.16654,3.99525,4.04771,4.30471,4.49811,4.43546,4.35092,4.52727,4.56604,4.68399,4.66594,4.76545,4.84201,4.81864,4.95102,4.86639,5.20162,5.55820,5.20723,5.24400,5.48261,5.52577,5.51475,5.32774,5.64390,5.72173,5.73020,5.84128,5.89822,5.87499,5.99390,6.00906,6.11667,6.35381,6.27783,6.33860,6.51414,6.41024,6.51423,6.59210,6.79953,6.65520,6.51385,6.82698,6.86278,6.94019,7.13221,6.97170,7.06300,7.30522,7.37607,7.31043,7.47230,7.40917
1,1.29321,1.07826,1.43774,1.42007,1.34637,1.43999,1.58245,1.76475,1.82534,1.85963,1.87499,1.89464,2.01941,2.12507,2.00921,2.31416,2.20485,2.23092,2.13729,2.48429,2.46139,2.33940,2.60210,2.76264,2.68459,2.86798,2.88363,2.85032,2.86464,3.12844,3.11659,3.08114,3.16006,3.15117,3.17846,3.36582,3.48750,3.65691,3.54196,3.52925,3.38828,3.66304,3.91276,3.94293,3.78302,3.92883,3.93023,4.15080,4.26913,4.12219,4.24105,4.18426,4.36727,4.52003,4.59199,4.68092,4.62298,4.69940,4.79109,4.88688,4.85162,4.82541,5.09580,5.14785,5.18385,5.23573,5.35601,5.63562,5.43779,5.42504,5.64209,5.55109,5.74264,5.81126,5.76460,5.95081,5.84172,6.07541,6.00039,6.22849,6.24084,6.26956,6.47922,6.48942,6.35411,6.59931,6.82317,6.68910,6.96980,6.81962,6.81540,6.95552,7.15415,7.34935,7.16159,7.12088,7.43144,7.36479,7.36750,7.49595
1,1.25467,1.15602,1.37931,1.49392,1.60733,1.62470,1.73165,1.82592,1.83095,2.04456,1.91759,1.90824,2.02224,1.92549,2.14950,2.22044,2.24751,2.20525,2.38940,2.55549,2.70177,2.57469,2.70782,2.60739,2.71344,2.66449,2.89684,2.93316,3.03615,3.11049,3.18585,3.08258,3.30310,3.39200,3.48542,3.49410,3.67597,3.54319,3.62267,3.75016,3.65842,3.77157,3.92645,4.15053,4.12533,3.89350,4.17741,4.28700,4.40709,4.46779,4.42415,4.53711,4.62946,4.62448,4.53472,4.62752,4.89044,4.74310,4.83254,4.95324,5.15032,5.19547,5.11682,5.22489,5.33039,5.41098,5.37733,5.68579,5.49655,5.54163,5.75151,5.69880,5.81009,6.10398,6.04452,5.98017,6.20357,6.07444,6.05157,6.17386,6.46321,6.27434,6.37576,6.42674,6.60028,6.61311,6.65848,6.87181,6.62855,6.67160,6.86159,7.04205,7.03377,7.15761,7.18361,7.29576,7.18910,7.33708,7.40993,7.62169
1,1.36203,1.42185,1.36410,1.63164,1.74531,1.59098,1.64295,1.74763,1.82933,1.68944,1.96131,2.00519,2.06659,2.12042,2.13289,2.33783,2.21819,2.44443,2.34898,2.35368,2.71547,2.52801,2.74341,2.53976,2.70939,2.86208,2.92814,2.93765,2.95227,3.01300,3.10407,3.27205,3.35002,3.35826,3.35901,3.64564,3.68095,3.69263,3.71926,3.77415,3.86601,4.00583,3.80782,4.11299,4.04122,4.06257,4.19738,4.28344,4.27404,4.41668,4.37707,4.48673,4.53962,4.73079,4.90621,4.86111,4.82019,5.12560,4.87776,5.03422,5.17076,5.14624,5.10966,5.19372,5.29020,5.44859,5.46764,5.65711,5.35521,5.81338,5.56905,5.77465,5.76196,5.82754,5.90988,6.06352,6.09494,6.23975,6.16013,6.35269,6.44074,6.31854,6.31221,6.54233,6.73065,6.51482,6.71572,6.56456,6.79550,6.91275,7.05982,6.87048,7.12791,7.24259,7.24821,7.04310,7.38120,7.45044,7.59568,7.40049
1,1.37609,1.48724,1.68778,1.35686,1.56863,1.62779,1.55950,1.57517,1.81880,1.78611,1.82623,1.96094,2.00402,2.09775,2.38786,2.27872,2.19816,2.38708,2.38869,2.45967,2.46160,2.44769,2.71248,2.82225,2.74923,2.98293,2.86283,2.90043,2.85671,3.19734,2.97315,3.24163,3.17863,3.23269,3.42960,3.33739,3.53805,3.53864,3.37393,3.79795,3.61126,3.76261,3.80770,3.70487,3.82481,3.96641,3.94549,4.03002,4.11343,4.23885,4.25349,4.21404,4.35879,4.42958,4.47381,4.63622,4.76132,4.79394,4.81416,4.93103,4.84979,5.05149,4.93354,5.15311,5.25701,5.47475,5.27248,5.64867,5.36917,5.58662,5.66323,5.69074,5.82980,5.53922,5.81210,5.71625,6.00956,6.24081,6.27180,6.31027,6.32618,6.38427,6.35234,6.54665,6.57739,6.75686,6.62917,6.68605,6.87800,6.84225,6.98689,6.86884,6.93267,7.32149,7.33119,7.33988,7.33235,7.31557,7.59529,7.43014
1,1.23436,1.26033,1.57250,1.70071,1.56923,1.64347,1.62217,1.74127,1.75438,2.02613,1.99727,1.97390,2.09350,2.09324,2.20541,2.26161,2.34034,2.40645,2.44253,2.48727,2.51693,2.63648,2.71641,2.72104,2.78710,2.83614,2.90251,2.90416,3.31039,3.04680,3.10833,3.16890,3.22795,3.29964,3.20625,3.36893,3.59094,3.41761,3.57696,3.65958,3.64109,3.69838,3.85596,3.71920,4.11751,3.94568,4.02660,4.01781,4.19686,4.38719,4.35545,4.39123,4.35996,4.54440,4.52387,4.59302,4.73857,4.72216,4.87918,5.05285,5.07567,5.09324,5.00942,5.14731,5.34423,5.37450,5.42383,5.44655,5.69061,5.74159,5.49817,5.71659,5.78236,5.62040,5.76144,5.92228,5.93759,5.98991,6.12762,6.26725,6.32639,6.29892,6.34832,6.65757,6.62675,6.61136,6.81756,6.68836,6.73219,6.71730,6.83853,6.96828,7.00598,7.17917,7.29459,7.36894,7.34586,7.36536,7.61097,7.58306
1,1.31530,1.39586,1.55651,1.43360,1.51719,1.76301,1.43070,1.82394,1.70623,1.98605,1.95842,1.93385,2.06633,2.11649,2.06415,2.10371,2.20537,2.20371,2.47689,2.37918,2.59255,2.54759,2.68102,2.71248,2.80778,2.68537,3.01961,3.05148,3.01803,2.96923,3.03201,3.13513,3.29696,3.29784,3.22254,3.40690,3.51319,3.47763,3.68810,3.75575,3.70484,3.74205,3.74045,3.94218,4.01684,4.12759,4.14682,4.09513,4.05325,4.48427,4.35516,4.30693,4.61210,4.61263,4.49396,4.67833,4.55392,4.75307,4.97442,4.89933,5.00349,4.93191,5.26705,5.18277,5.08928,5.25885,5.33327,5.58772,5.46933,5.49096,5.67641,5.63201,5.72739,5.72740,5.92148,5.92079,6.00784,6.03605,6.14245,6.22519,6.41341,6.36490,6.37357,6.46375,6.47550,6.70299,6.85395,6.92828,6.93898,6.95273,7.00504,7.05111,7.11466,7.24213,7.19760,7.24594,7.59243,7.44786,7.29797,7.64476
1,1.19481,1.38299,1.47706,1.65739,1.53680,1.71554,1.82057,1.65872,1.68099,1.80599,2.03655,1.93497,2.07438,2.14739,2.13994,2.37454,2.26129,2.22549,2.55067,2.55859,2.57627,2.58508,2.61833,2.74348,2.72110,2.85352,2.78399,3.09741,3.04936,3.02627,3.09819,3.15672,3.48035,3.46708,3.49090,3.60727,3.60757,3.76091,3.65573,3.86629,3.60460,3.69770,3.98289,3.96985,3.84310,4.07477,4.12203,4.21755,4.19910,4.43899,4.57566,4.19017,4.31127,4.65330,4.43357,4.63849,4.66547,4.80297,4.86568,5.10098,5.09308,5.26267,5.12335,5.14318,5.33169,5.13121,5.32197,5.42333,5.55890,5.64106,5.79166,5.85727,5.77373,5.84038,6.20513,5.93733,5.92189,6.04032,6.09709,6.24569,6.43745,6.45075,6.38534,6.64547,6.71197,6.64355,6.84825,6.83715,6.99970,6.94933,6.92064,7.08366,6.93039,7.04374,7.41099,7.33075,7.43336,7.52763,7.54618,7.67936
1,1.19176,1.40837,1.49145,1.58283,1.55985,1.67355,1.78267,1.67364,1.98756,1.91748,1.86140,2.06773,2.01886,2.16960,2.22434,2.12365,2.27108,2.33110,2.47146,2.42020,2.30412,2.48813,2.69797,2.80997,2.67811,2.93438,2.88083,3.11402,2.96988,3.11276,3.14842,3.17622,3.31092,3.28923,3.52460,3.47183,3.48590,3.55004,3.67311,3.86263,3.64734,3.91993,3.76478,3.92951,4.00045,3.94897,4.08172,4.26059,4.25952,4.23042,4.52579,4.49849,4.35198,4.40475,4.67600,4.57511,4.58340,4.80148,4.94809,4.85800,5.02438,4.91851,5.29075,5.20569,5.29439,5.46446,5.39837,5.40895,5.54385,5.49662,5.80689,5.74806,5.67746,6.01510,5.88571,6.03488,6.32680,6.19885,6.22412,6.45423,6.48595,6.53329,6.26843,6.46170,6.38377,6.61141,6.75616,6.62013,6.89079,6.91058,6.91773,6.99035,7.16347,7.24680,7.23500,7.53252,7.59986,7.45242,7.42402,7.63617
1,1.40572,1.42912,1.56371,1.54341,1.59583,1.66415,1.56404,1.84964,1.91710,2.00299,1.84067,1.97507,2.29734,2.34861,2.40558,2.32697,2.35824,2.60533,2.54569,2.61282,2.66181,2.75486,2.84556,2.84460,2.77120,2.83683,2.96236,3.10507,3.40448,3.39026,3.31852,3.44683,3.42609,3.51509,3.70842,3.71233,3.68582,3.68023,3.78506,3.84814,4.06046,4.14293,3.99401,4.24274,4.16296,4.42053,4.42466,4.25113,4.53961,4.43170,4.45261,4.62803,4.80080,4.89517,4.87447,4.92345,4.92174,5.10454,5.26778,5.06494,5.21907,5.38882,5.41275,5.61070,5.56968,5.35858,5.69559,5.60767,5.84627,5.68388,5.89829,5.71402,5.77326,6.09672,6.00670,6.24203,6.19049,6.27874,6.38991,6.41521,6.62717,6.51066,6.53687,6.63689,6.78395,6.73907,6.70968,6.93420,6.80882,6.86929,6.98494,7.14438,7.17085,6.98426,7.27388,7.33613,7.43186,7.46658,7.29769,7.62947
1,1.53607,1.26435,1.37904,1.67780,1.70334,1.74838,1.84312,1.84383,2.07016,1.79314,1.97049,2.16723,2.09204,2.23006,2.25665,2.41154,2.54396,2.45218,2.63820,2.65624,2.67126,2.77942,2.77503,2.89528,2.91359,3.05472,3.16711,3.09053,3.34307,3.32980,3.35586,3.61590,3.58779,3.55372,3.76171,3.56968,3.76844,3.75267,3.63130,4.00427,3.92620,4.12752,4.09507,4.38301,4.29687,4.38230,4.34582,4.68163,4.59038,4.61830,4.60720,4.66964,4.72273,4.62349,4.95612,4.99002,5.00825,4.96102,4.92956,5.27276,5.27766,5.37425,5.37350,5.44529,5.51651,5.48556,5.65328,5.88512,5.78256,5.76028,5.80195,5.61387,5.91141,6.14384,5.93272,6.01763,6.24475,6.24838,6.34121,6.32855,6.50831,6.54615,6.57393,6.62612,6.71457,6.72964,6.76804,6.79378,7.04947,7.09701,7.10050,7.18283,7.12987,7.19632,7.29288,7.35122,7.49650,7.64928,7.38879,7.62973
1,1.53202,1.30359,1.17877,1.57114,1.74833,1.81758,1.79616,1.71628,2.04496,1.90783,2.12799,1.92134,2.16973,2.27351,2.41878,2.22283,2.33478,2.47145,2.61526,2.44262,2.58305,2.38001,2.58169,2.76997,2.91852,2.95398,3.03783,3.02518,3.20138,3.13057,3.28051,3.32737,3.48557,3.35482,3.46669,3.61606,3.65284,3.67516,3.67886,3.65698,3.90032,3.83962,3.83787,3.99152,4.25952,3.85956,4.39121,4.22372,4.27054,4.37469,4.34867,4.58973,4.67935,4.73601,4.86094,4.80145,4.79632,4.86779,5.07018,4.99366,5.03064,4.97657,5.23796,5.33282,5.22266,5.37461,5.55177,5.58701,5.56563,5.66406,5.79377,5.78439,5.80968,5.84222,6.06258,6.07572,5.98391,6.22932,6.34730,6.33794,6.37654,6.48982,6.68275,6.68412,6.72808,6.64658,6.85377,7.07432,6.89736,7.05906,7.07109,7.09478,7.16657,7.23485,7.35095,7.37807,7.36922,7.51079,7.62718,7.83606
1,1.32968,1.61640,1.58715,1.65482,1.75556,1.79689,1.67493,1.75910,2.02759,1.84762,2.01004,1.98307,2.12659,2.46259,2.42599,2.41002,2.56119,2.37555,2.55491,2.56332,2.73393,2.76422,2.68210,2.86424,2.99144,3.05048,3.09333,3.10885,3.06416,3.29630,3.22890,3.33667,3.53361,3.48679,3.66615,3.73840,3.79218,3.84563,3.84460,4.13578,4.03473,4.24900,4.10469,4.13556,4.39611,4.24137,4.22818,4.49840,4.43830,4.64310,4.81710,4.69960,4.85964,5.02627,4.85054,4.81907,5.08273,5.11820,5.16201,5.20214,5.35470,5.15227,5.36249,5.49571,5.57221,5.72161,5.71435,5.80332,5.77128,5.67630,5.77746,5.98200,6.02142,6.10923,6.29697,6.23026,6.24856,6.26762,6.29533,6.49702,6.43308,6.52627,6.66334,6.78909,6.67547,6.72382,6.91413,6.86427,7.10043,7.08636,7.20073,6.86451,6.99135,7.34184,7.27685,7.42870,7.48852,7.46274,7.47118,7.55492
1,1.21889,1.52483,1.65301,1.65014,1.71743,1.59935,1.72585,1.76155,1.88926,2.04166,2.08035,2.06378,2.14580,2.05236,2.26041,2.30284,2.43572,2.50677,2.52435,2.63422,2.58041,2.57335,2.72207,2.80230,2.77166,3.05783,3.07293,3.01901,3.22931,3.03627,3.15914,3.29858,3.10028,3.41124,3.32860,3.62087,3.48422,3.52874,3.60226,3.83582,3.70157,3.82510,3.93773,4.12732,4.10838,4.12952,4.20285,4.22570,4.32887,4.47277,4.57725,4.62779,4.55553,4.63969,4.64841,4.93771,4.79086,4.82459,5.13067,5.08817,5.00752,5.08431,5.34591,5.30288,5.47836,5.53599,5.71072,5.52023,5.61971,5.70688,5.64473,5.65943,5.87443,5.87695,5.98993,5.98480,6.19466,6.16515,6.34246,6.45376,6.55426,6.45293,6.65560,6.74439,6.59529,6.72359,6.79009,6.69532,7.02220,6.97487,7.06598,7.14529,7.01047,7.19473,7.52638,7.37974,7.41515,7.44102,7.75529,7.51016
1,1.57152,1.38673,1.59283,1.40507,1.72530,1.61140,1.91151,1.86600,2.05919,2.22262,1.97447,1.97285,2.38223,2.24986,2.44978,2.50992,2.13124,2.41537,2.41984,2.32941,2.57674,2.91574,2.78231,2.95484,2.95294,2.84574,2.85393,3.02367,3.28445,3.13339,3.28746,3.34050,3.44513,3.39622,3.33178,3.48716,3.62929,3.74423,3.87879,3.72716,3.74687,4.01924,4.27256,4.05035,4.11169,4.32575,4.06391,4.31083,4.37271,4.30577,4.37344,4.56105,4.56393,4.57005,4.87479,4.85044,4.92272,4.95981,4.87814,5.17004,5.24007,5.29565,5.44299,5.42537,5.32096,5.40612,5.62952,5.28613,5.76494,5.63211,5.87872,5.85851,5.98773,5.89501,6.06393,6.07666,5.93469,6.19031,6.33530,6.37432,6.27332,6.54041,6.45885,6.63698,6.68575,6.76794,6.90799,6.88774,6.95284,6.83541,7.01647,7.20573,7.32603,7.15379,7.48634,7.42257,7.45326,7.55054,7.52256,7.62364
1,1.31127,1.39460,1.50941,1.62830,1.78992,1.81513,1.96329,1.67881,1.95112,2.10602,2.07357,2.03729,2.18258,2.12302,2.31695,2.59688,2.58506,2.52321,2.43927,2.48341,2.68000,2.78339,2.73497,2.96700,2.95413,2.98315,3.00229,3.10598,3.31166,3.31630,3.41328,3.29783,3.49346,3.48015,3.45562,3.40293,3.52720,3.69246,3.72904,3.84913,3.93213,3.82371,4.03560,3.98369,4.10179,4.27643,4.37621,4.39725,4.34827,4.58964,4.62829,4.59187,4.65264,4.81762,4.78441,4.93086,5.05776,5.06766,5.05798,5.21256,5.19052,5.38160,5.38013,5.34593,5.48941,5.74432,5.59382,5.65233,5.59318,5.72742,5.90162,6.07087,5.92414,5.97025,6.10131,5.87096,6.06248,6.26343,6.36947,6.44110,6.41408,6.55390,6.66962,6.67587,6.62817,6.71528,6.76089,6.89337,7.03194,7.04342,7.23575,7.16361,7.16904,7.35404,7.50243,7.35563,7.41399,7.58880,7.63968,7.63037
1,1.36184,1.68576,1.56065,1.59010,1.65897,1.83589,1.87880,2.03652,1.88636,1.92333,2.03420,2.22158,2.26639,2.31394,2.37185,2.47780,2.42858,2.57430,2.52297,2.65230,2.56816,2.85813,3.02935,2.93516,2.95201,3.05305,2.88387,3.24903,3.29845,3.26451,3.35540,3.50253,3.44312,3.53245,3.76342,3.69057,3.78416,3.92367,3.93354,4.07858,4.04153,4.14311,4.04884,4.25646,4.21928,4.32600,4.45220,4.34048,4.52374,4.63758,4.74542,4.71190,4.83152,4.94227,5.04158,5.06023,5.01589,5.07555,5.28785,5.23080,5.35205,5.33948,5.48934,5.63109,5.48730,5.67468,5.71574,5.68262,5.72728,5.84147,6.01629,6.07208,6.16088,6.30928,6.26554,6.23522,6.29340,6.41059,6.26793,6.69882,6.51791,6.61468,6.66654,6.85244,6.67920,6.83104,6.97176,7.04156,6.98490,7.15207,7.32432,7.22621,7.25504,7.27487,7.39318,7.29878,7.39120,7.71543,7.63129,7.72292
